"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","GeneAnno"
"chr22-46791014-46791797.1",4.89102979374805e-16,0.825242687509956,0.175,0.104,8.03865201751461e-11,"cDC2","chr22-46791014-46791797","TBC1D22A"
"chr5-177429185-177429893.1",3.16510311495789e-17,0.825137662484161,0.187,0.109,5.20200522458904e-12,"cDC2","chr5-177429185-177429893","GRK6"
"chr12-109887992-109889111",8.77755304734556e-11,0.82476866356009,0.12,0.067,1.44263473109648e-05,"cDC2","chr12-109887992-109889111","RP1-7G5.6"
"chr10-6148292-6148816",1.38318349137848e-15,0.82413128064792,0.169,0.101,2.2733312272551e-10,"cDC2","chr10-6148292-6148816","PFKFB3"
"chr11-61028305-61029239.1",3.60945280504978e-12,0.822626087786945,0.134,0.077,5.93231615773957e-07,"cDC2","chr11-61028305-61029239","CD6"
"chr2-217934178-217935253.1",9.85327583070912e-22,0.821948965091439,0.235,0.135,1.6194351491562e-16,"cDC2","chr2-217934178-217935253","TNS1"
"chr15-67149914-67150845.1",2.51343977103226e-18,0.821781688609215,0.199,0.116,4.13096393568007e-13,"cDC2","chr15-67149914-67150845","SMAD3"
"chr1-27105310-27105831",1.51309410362609e-09,0.820326428799139,0.105,0.059,0.000248684581401465,"cDC2","chr1-27105310-27105831","SLC9A1"
"chr10-71364465-71365040",2.95398128909268e-09,0.820134826501007,0.101,0.057,0.000485501594768828,"cDC2","chr10-71364465-71365040","SLC29A3"
"chr18-50307397-50308523.1",1.69714501271165e-13,0.819860290217294,0.15,0.087,2.78934268564223e-08,"cDC2","chr18-50307397-50308523","RP11-1030E3.1"
"chr12-7989813-7990482",4.03674461294613e-09,0.819350658957478,0.101,0.057,0.000663459160860761,"cDC2","chr12-7989813-7990482","RP11-69M1.8"
"chr19-2503209-2504138.1",1.74706799215233e-10,0.818655193698006,0.116,0.066,2.87139359850197e-05,"cDC2","chr19-2503209-2504138","GNG7"
"chr6-129671602-129673621",2.25831479390614e-09,0.818632822534298,0.105,0.059,0.000371165327952443,"cDC2","chr6-129671602-129673621","ARHGAP18"
"chr17-75311931-75312495.1",1.86742146191976e-13,0.815950576672843,0.149,0.087,3.06920054373822e-08,"cDC2","chr17-75311931-75312495","GRB2"
"chr2-16608599-16609382",1.35377103693716e-10,0.815007525294317,0.117,0.068,2.22499038775807e-05,"cDC2","chr2-16608599-16609382","FAM49A"
"chr22-45225848-45227027",1.07538954742844e-13,0.814811807615363,0.153,0.089,1.76745649067602e-08,"cDC2","chr22-45225848-45227027","KIAA0930"
"chr22-44171494-44173365.1",3.92611640795446e-22,0.814234073279196,0.242,0.14,6.45276862229355e-17,"cDC2","chr22-44171494-44173365","PARVG"
"chr11-70423631-70425034",1.51137110820784e-09,0.814088429162188,0.106,0.061,0.000248401398489499,"cDC2","chr11-70423631-70425034","CTTN"
"chr21-38997661-38998590",9.63160297493811e-10,0.813432527355535,0.107,0.063,0.000158300210694595,"cDC2","chr21-38997661-38998590","AF064858.8"
"chr15-90566067-90566840.1",5.47574416094318e-13,0.813358846888607,0.146,0.083,8.99965931571817e-08,"cDC2","chr15-90566067-90566840","CRTC3"
"chr1-31482555-31483898.1",7.18484207395372e-20,0.813353543751691,0.218,0.13,1.18086471906466e-14,"cDC2","chr1-31482555-31483898","SERINC2"
"chr9-89639947-89640856",1.46094615443732e-09,0.813273814361548,0.107,0.06,0.000240113805212546,"cDC2","chr9-89639947-89640856","UNQ6494"
"chr6-6885453-6886346.1",3.24498571588825e-11,0.813163679329628,0.126,0.073,5.33329627334813e-06,"cDC2","chr6-6885453-6886346","RP3-429O6.1"
"chr14-74571600-74572418.1",2.57433745717426e-11,0.812830697330238,0.128,0.073,4.23105232773876e-06,"cDC2","chr14-74571600-74572418","LTBP2"
"chr13-30712685-30713616.1",2.43585570432759e-18,0.812809365193117,0.203,0.12,4.00345064284761e-13,"cDC2","chr13-30712685-30713616","ALOX5AP"
"chr10-3720270-3721139",6.15018367565834e-13,0.812604962445183,0.145,0.083,1.01081343801283e-07,"cDC2","chr10-3720270-3721139","KLF6"
"chr17-74545050-74546324",3.08229071473551e-22,0.810638591217919,0.242,0.144,5.06589890420355e-17,"cDC2","chr17-74545050-74546324","CD300C"
"chr10-102815497-102816507.1",9.5404429586327e-13,0.810604876046564,0.145,0.083,1.56801950246608e-07,"cDC2","chr10-102815497-102816507","WBP1L"
"chr2-144413863-144414954.1",3.08588825047544e-11,0.809741452663119,0.127,0.073,5.07181163406891e-06,"cDC2","chr2-144413863-144414954","ZEB2"
"chr2-12456222-12457139",6.07657653773076e-11,0.809160882466711,0.123,0.07,9.98715736858738e-06,"cDC2","chr2-12456222-12457139","MIR3681HG"
"chr16-23504023-23505210.1",4.12329340874825e-17,0.808260259004179,0.195,0.11,6.77683888194819e-12,"cDC2","chr16-23504023-23505210","GGA2"
"chr4-88791848-88793098.1",2.96014171518988e-10,0.807018096836153,0.115,0.068,4.86514091600033e-05,"cDC2","chr4-88791848-88793098","FAM13A"
"chr11-1760346-1760847.1",4.13800433549206e-11,0.806958510015433,0.126,0.073,6.80101702559798e-06,"cDC2","chr11-1760346-1760847","CTSD"
"chr19-35318643-35319456.1",6.35097391697498e-23,0.806598105516915,0.25,0.15,1.04381431812442e-17,"cDC2","chr19-35318643-35319456","CD22"
"chr4-12126168-12126849",5.43693522553812e-09,0.806468729045853,0.101,0.057,0.000893587488993318,"cDC2","chr4-12126168-12126849","RP11-168E17.1"
"chr11-10303594-10304101.1",3.3992753432027e-13,0.805718433295205,0.152,0.085,5.5868789903208e-08,"cDC2","chr11-10303594-10304101","ADM"
"chr19-54209537-54210279.1",1.20613834235207e-23,0.80517816665946,0.26,0.152,1.98234867257275e-18,"cDC2","chr19-54209537-54210279","RPS9"
"chr19-51771165-51771947",1.24067670836593e-12,0.805013302439098,0.145,0.083,2.03911420403482e-07,"cDC2","chr19-51771165-51771947","FPR1"
"chr1-206951716-206952591.1",6.17687210893488e-11,0.804782302733065,0.124,0.071,1.01519981546399e-05,"cDC2","chr1-206951716-206952591","PIGR"
"chr4-73704359-73705084.1",3.6699037046667e-13,0.804142352012198,0.151,0.087,6.03167023380496e-08,"cDC2","chr4-73704359-73705084","AC112518.3"
"chr12-1812438-1813354.1",2.74914457798435e-15,0.803185208432975,0.175,0.101,4.51835657114617e-10,"cDC2","chr12-1812438-1813354","CACNA2D4"
"chr3-194051349-194052168",7.27398359825318e-10,0.802918821526875,0.113,0.065,0.00011955155742909,"cDC2","chr3-194051349-194052168","RP11-407B7.1"
"chr3-149816942-149817356",3.39178695160106e-09,0.802673089519398,0.103,0.061,0.000557457144430392,"cDC2","chr3-149816942-149817356","RNF13"
"chr5-150065312-150066325.1",8.29097656864887e-12,0.801574479677999,0.135,0.079,1.36266345394028e-06,"cDC2","chr5-150065312-150066325","CSF1R"
"chr12-116551694-116552417.1",5.22496868228456e-16,0.801493667324341,0.185,0.105,8.58749727776879e-11,"cDC2","chr12-116551694-116552417","MAP1LC3B2"
"chr16-84175203-84176274",3.41767135825365e-09,0.80042308694416,0.105,0.06,0.000561711376085778,"cDC2","chr16-84175203-84176274","DNAAF1"
"chr5-75319110-75321283.1",1.80800472330033e-12,0.799318542054817,0.146,0.084,2.97154616298025e-07,"cDC2","chr5-75319110-75321283","HMGCR"
"chr8-19127890-19128665",5.02080052067295e-12,0.799078718616146,0.138,0.081,8.25193669575202e-07,"cDC2","chr8-19127890-19128665","RP11-1080G15.1"
"chr1-166902043-166902705",1.62619578063872e-11,0.798928896525784,0.133,0.076,2.67273407526877e-06,"cDC2","chr1-166902043-166902705","ILDR2"
"chr1-115828140-115829593",1.16349370818812e-08,0.798389167124563,0.1,0.058,0.00191226008409258,"cDC2","chr1-115828140-115829593","NHLH2"
"chr1-64512077-64512676",2.79224646560145e-09,0.797865093288051,0.106,0.062,0.000458919667853926,"cDC2","chr1-64512077-64512676","CACHD1"
"chr15-66862711-66863362",1.29961073040432e-09,0.79734765777144,0.11,0.064,0.000213597521595602,"cDC2","chr15-66862711-66863362","RP11-622C24.2"
"chr21-43602542-43604258.1",3.65462282967478e-10,0.797115163449198,0.117,0.069,6.00655535171199e-05,"cDC2","chr21-43602542-43604258","HSF2BP"
"chr14-77565095-77566091.1",8.05320750431988e-11,0.796820443163694,0.125,0.073,1.32358491937249e-05,"cDC2","chr14-77565095-77566091","SPTLC2"
"chr5-39398966-39400009",3.2004875290726e-15,0.796759544826414,0.176,0.104,5.26016127840727e-10,"cDC2","chr5-39398966-39400009","DAB2"
"chr16-29154783-29155633",7.212531199035e-09,0.79586769310381,0.102,0.059,0.0011854155652174,"cDC2","chr16-29154783-29155633","RP11-426C22.5"
"chr12-100576363-100577096",1.66689441041315e-10,0.795684095704255,0.121,0.071,2.73962430823453e-05,"cDC2","chr12-100576363-100577096","GAS2L3"
"chr20-53926249-53927039",3.70313672088572e-11,0.79489378783184,0.13,0.075,6.08629035761172e-06,"cDC2","chr20-53926249-53927039","BCAS1"
"chr10-86224320-86225385.1",3.40030417971521e-10,0.794689647774621,0.119,0.066,5.58856993457094e-05,"cDC2","chr10-86224320-86225385","GRID1"
"chr19-6669488-6670457",3.49117701907065e-09,0.794564729139312,0.107,0.061,0.000573792398969356,"cDC2","chr19-6669488-6670457","TNFSF14"
"chr13-31982101-31982966",9.49520965533449e-10,0.794388965367729,0.111,0.065,0.00015605851829025,"cDC2","chr13-31982101-31982966","LINC01073"
"chr11-117841473-117842602.1",4.23177426823308e-12,0.793893512556991,0.14,0.085,6.95513259855447e-07,"cDC2","chr11-117841473-117842602","FXYD6-FXYD2"
"chr19-17679600-17680616",2.33645920487139e-09,0.793537853341824,0.108,0.064,0.000384008752616637,"cDC2","chr19-17679600-17680616","UNC13A"
"chr7-29177868-29178633",4.74958752693969e-14,0.792887313361715,0.164,0.096,7.80618457990173e-09,"cDC2","chr7-29177868-29178633","CPVL"
"chr15-75836065-75837526",2.64901086317477e-11,0.792135178445916,0.132,0.077,4.35378180417089e-06,"cDC2","chr15-75836065-75837526","UBE2Q2"
"chr20-6699942-6701428",1.85670547344502e-12,0.79211870877616,0.146,0.085,3.05158828088056e-07,"cDC2","chr20-6699942-6701428","RP5-859D4.3"
"chr17-58534549-58535315.1",2.17819457919051e-12,0.791956889360337,0.145,0.084,3.57997170062857e-07,"cDC2","chr17-58534549-58535315","SEPT4"
"chr6-14098380-14098759.1",8.4378433007046e-10,0.790096470887379,0.114,0.068,0.00013868017356873,"cDC2","chr6-14098380-14098759","CD83"
"chr11-35932290-35933335",2.66781269187249e-10,0.789657156203545,0.121,0.072,4.38468354972703e-05,"cDC2","chr11-35932290-35933335","LDLRAD3"
"chr17-83152933-83153772.1",5.34062400580574e-16,0.789251679470341,0.187,0.111,8.77758258474202e-11,"cDC2","chr17-83152933-83153772","AC139099.4"
"chr5-157566949-157567488",3.26669016660673e-10,0.788573671743032,0.12,0.071,5.36896862332648e-05,"cDC2","chr5-157566949-157567488","ADAM19"
"chr17-17408409-17409063",2.34233640597875e-09,0.787871596176072,0.11,0.063,0.000384974700004637,"cDC2","chr17-17408409-17409063","NT5M"
"chr4-40563461-40564395",3.52709684139117e-11,0.787099058600258,0.133,0.077,5.79696001366846e-06,"cDC2","chr4-40563461-40564395","RBM47"
"chr3-52070467-52071751",2.31101867580076e-09,0.785962554433666,0.111,0.064,0.000379827474461234,"cDC2","chr3-52070467-52071751","POC1A"
"chr3-183537184-183537823.1",5.00979454904212e-23,0.785762866764984,0.263,0.152,8.23384783107817e-18,"cDC2","chr3-183537184-183537823","KLHL6"
"chr12-68364805-68365735.1",3.51761819789728e-21,0.785115821506407,0.244,0.146,5.78138138915407e-16,"cDC2","chr12-68364805-68365735","RP11-81H14.2"
"chr2-28410256-28410750",2.20890343478709e-09,0.785094323853839,0.11,0.064,0.000363044324024433,"cDC2","chr2-28410256-28410750","FOSL2"
"chr4-143920649-143921653",1.22098985336475e-08,0.784418134702253,0.1,0.059,0.00200675787349763,"cDC2","chr4-143920649-143921653","RP11-673E1.1"
"chr13-41463103-41464185",3.62751928107324e-11,0.784063947992746,0.132,0.078,5.96200931440793e-06,"cDC2","chr13-41463103-41464185","RGCC"
"chr4-1300433-1301499",1.97689891458145e-13,0.783934389235618,0.159,0.096,3.24913221106034e-08,"cDC2","chr4-1300433-1301499","MAEA"
"chr4-1200454-1202590.1",4.90117712436764e-23,0.783854969980816,0.265,0.155,8.05532966275443e-18,"cDC2","chr4-1200454-1202590","SPON2"
"chr8-21857625-21858802.1",1.55739171009191e-11,0.783698378927963,0.136,0.081,2.55965114512156e-06,"cDC2","chr8-21857625-21858802","GFRA2"
"chr6-132713231-132714416.1",5.01124444967201e-12,0.783402216323799,0.144,0.087,8.23623081525844e-07,"cDC2","chr6-132713231-132714416","VNN1"
"chr8-37575168-37575653",2.27001193939468e-10,0.781617455660737,0.123,0.071,3.73087812299213e-05,"cDC2","chr8-37575168-37575653","RP11-150O12.5"
"chr10-112815135-112815996",1.42850393875108e-09,0.781409782128313,0.114,0.065,0.000234781764853434,"cDC2","chr10-112815135-112815996","VTI1A"
"chr1-241541885-241542818.1",9.58205354194271e-11,0.780883274372754,0.128,0.075,1.57485840988599e-05,"cDC2","chr1-241541885-241542818","KMO"
"chr3-15291822-15292517.1",3.30774180851596e-20,0.780863655266029,0.235,0.143,5.4364390493864e-15,"cDC2","chr3-15291822-15292517","SH3BP5"
"chr3-33791525-33792220",3.23658602521116e-09,0.78032433617214,0.109,0.066,0.00053194909617358,"cDC2","chr3-33791525-33792220","RP11-10C24.2"
"chr11-96230487-96231128",3.31686393808677e-09,0.779606149772393,0.11,0.064,0.000545143172544251,"cDC2","chr11-96230487-96231128","MAML2"
"chr9-137446905-137447413",4.73448614839994e-11,0.779455876707286,0.132,0.075,7.78136470920273e-06,"cDC2","chr9-137446905-137447413","NSMF"
"chr19-2710210-2711935.1",4.75409567242955e-17,0.779292663495245,0.203,0.123,7.81359394242159e-12,"cDC2","chr19-2710210-2711935","DIRAS1"
"chr11-125069868-125071227.1",8.95637270698266e-19,0.779137235754029,0.221,0.133,1.47202463625613e-13,"cDC2","chr11-125069868-125071227","SLC37A2"
"chr11-12124012-12125174",5.66264033755672e-09,0.778483911009751,0.106,0.062,0.000930683252679134,"cDC2","chr11-12124012-12125174","MICAL2"
"chr2-25557253-25558708.1",4.87893875011038e-14,0.777883290165882,0.168,0.099,8.01877978274391e-09,"cDC2","chr2-25557253-25558708","DTNB"
"chr1-52636510-52637742.1",1.74292812790153e-25,0.777396768342459,0.291,0.176,2.86458952461256e-20,"cDC2","chr1-52636510-52637742","FAM159A"
"chr22-25759524-25760303",8.71200695373656e-09,0.777240506973655,0.104,0.061,0.00143186190288137,"cDC2","chr22-25759524-25760303","MYO18B"
"chr10-118792255-118793079.1",2.02037066243561e-12,0.777204700283803,0.151,0.087,3.32058020224605e-07,"cDC2","chr10-118792255-118793079","CACUL1"
"chr7-29202211-29203095",7.8752814398235e-13,0.777158751995413,0.154,0.092,1.29434188104219e-07,"cDC2","chr7-29202211-29203095","CHN2"
"chr6-144590387-144591262",3.18122422602051e-09,0.777130504330072,0.109,0.063,0.000522850107667601,"cDC2","chr6-144590387-144591262","UTRN"
"chr1-161082627-161083877.1",3.86929166208987e-15,0.77642354263423,0.181,0.109,6.35937431122781e-10,"cDC2","chr1-161082627-161083877","NECTIN4"
"chr9-107928886-107929851.1",1.83666654011099e-10,0.775988880741122,0.126,0.074,3.01865329199942e-05,"cDC2","chr9-107928886-107929851","RNA5SP293"
"chr1-87151452-87152364",6.96431549565904e-09,0.775550483553282,0.106,0.062,0.00114462007328904,"cDC2","chr1-87151452-87152364","LINC01140"
"chr2-207502821-207503542.1",5.89983862733022e-10,0.775514190367748,0.12,0.071,9.69667977594858e-05,"cDC2","chr2-207502821-207503542","CREB1"
"chr10-48633974-48635100",3.60753966472422e-10,0.775467499132247,0.123,0.074,5.92917181595749e-05,"cDC2","chr10-48633974-48635100","ARHGAP22"
"chr19-4057659-4058866.1",1.35704772326639e-17,0.775205755014108,0.211,0.128,2.23037578557447e-12,"cDC2","chr19-4057659-4058866","ZBTB7A"
"chr11-121575066-121575973",2.41117723173936e-19,0.77427809944927,0.232,0.134,3.96289033922522e-14,"cDC2","chr11-121575066-121575973","SORL1"
"chr2-41965859-41967697.1",2.55875208824196e-12,0.773543085066445,0.15,0.088,4.20543699463007e-07,"cDC2","chr2-41965859-41967697","C2orf91"
"chr11-72736327-72737096.1",7.64611064621786e-27,0.773377345403754,0.303,0.186,1.25667651525914e-21,"cDC2","chr11-72736327-72737096","ARAP1"
"chr18-35809435-35810351.1",2.2168526269338e-12,0.773276903312264,0.153,0.088,3.64350813499704e-07,"cDC2","chr18-35809435-35810351","RP11-873E20.1"
"chr15-67174865-67176359.1",2.92145262206064e-10,0.773205464591888,0.126,0.072,4.80155345698776e-05,"cDC2","chr15-67174865-67176359","SMAD3"
"chr8-125432027-125432624",1.91745577876767e-14,0.772893533048291,0.175,0.104,3.1514344451936e-09,"cDC2","chr8-125432027-125432624","TRIB1"
"chr10-93436044-93437711",3.67535429598553e-13,0.772732760401924,0.159,0.097,6.04062855316702e-08,"cDC2","chr10-93436044-93437711","MYOF"
"chr4-2794642-2794964",3.26034308233664e-09,0.772698285750276,0.111,0.066,0.000535853687297438,"cDC2","chr4-2794642-2794964","SH3BP2"
"chr8-139893699-139895073.1",5.24340828181995e-12,0.772056669082805,0.146,0.086,8.61780368158517e-07,"cDC2","chr8-139893699-139895073","TRAPPC9"
"chr17-14737956-14738838.1",5.63876027135575e-14,0.771534117954114,0.17,0.104,9.26758444398674e-09,"cDC2","chr17-14737956-14738838","AC013248.2"
"chr10-6927036-6928954.1",2.07536274147486e-11,0.771327435932475,0.139,0.083,3.41096243375101e-06,"cDC2","chr10-6927036-6928954","RP11-799O21.2"
"chr20-3419996-3420746",1.1306566036596e-08,0.770460055180617,0.104,0.062,0.00185829066094473,"cDC2","chr20-3419996-3420746","C20orf194"
"chr12-40157912-40159149",3.37721178532761e-09,0.769716417168703,0.11,0.068,0.000555061642977519,"cDC2","chr12-40157912-40159149","AC079630.2"
"chr5-140251278-140252003.1",8.18632755132913e-15,0.769155073065143,0.181,0.109,1.3454638646987e-09,"cDC2","chr5-140251278-140252003","PFDN1"
"chrX-1336030-1337132.1",8.51136516063056e-16,0.768852329606026,0.191,0.114,1.39888542097544e-10,"cDC2","chrX-1336030-1337132","IL3RA"
"chr3-138412763-138413626.1",1.13687455112582e-10,0.768848347706084,0.13,0.078,1.86851016850284e-05,"cDC2","chr3-138412763-138413626","MRAS"
"chr5-43193370-43194030.1",8.85930012370322e-10,0.768650565481315,0.12,0.071,0.000145607027183124,"cDC2","chr5-43193370-43194030","NIM1K"
"chr5-56159391-56159947",3.88906016427715e-14,0.767245241017672,0.172,0.105,6.3918648329977e-09,"cDC2","chr5-56159391-56159947","ANKRD55"
"chr15-69721350-69721776",1.2900106010223e-11,0.767238063124265,0.143,0.085,2.1201969233102e-06,"cDC2","chr15-69721350-69721776","PCAT29"
"chr2-70515667-70517059.1",2.55925697023711e-14,0.767060708772401,0.178,0.105,4.20626679343321e-09,"cDC2","chr2-70515667-70517059","TGFA"
"chr16-48317035-48318257",1.56384616569296e-09,0.766263483780614,0.117,0.07,0.000257025936562467,"cDC2","chr16-48317035-48318257","LONP2"
"chr11-33912120-33913161.1",3.36050843253115e-11,0.766230937765178,0.138,0.081,5.52316363428656e-06,"cDC2","chr11-33912120-33913161","LMO2"
"chr6-7697454-7698690.1",6.10856360843085e-18,0.765842396781436,0.217,0.131,1.00397297186365e-12,"cDC2","chr6-7697454-7698690","BMP6"
"chr17-3802521-3803553",1.83498795391295e-11,0.765321890042485,0.142,0.085,3.01589445165364e-06,"cDC2","chr17-3802521-3803553","NCBP3"
"chr14-91377828-91378611",3.12354016062159e-10,0.764878908356376,0.127,0.075,5.13369443098962e-05,"cDC2","chr14-91377828-91378611","CCDC88C"
"chr11-130050243-130051435",1.63174831180252e-11,0.764822900590225,0.142,0.086,2.68185993786304e-06,"cDC2","chr11-130050243-130051435","APLP2"
"chr12-63955206-63956329",1.16331120944741e-12,0.764688853370359,0.157,0.092,1.9119601382873e-07,"cDC2","chr12-63955206-63956329","SRGAP1"
"chr2-38835786-38836416",1.10851530913837e-08,0.764617910770948,0.106,0.064,0.00182190033633437,"cDC2","chr2-38835786-38836416","DHX57"
"chr14-64705410-64706100",3.031508390919e-08,0.76423886046198,0.1,0.058,0.00498243561589492,"cDC2","chr14-64705410-64706100","PLEKHG3"
"chr12-107329462-107330134.1",5.73883085404843e-18,0.764178895194097,0.219,0.127,9.43205545017129e-13,"cDC2","chr12-107329462-107330134","BTBD11"
"chr20-2288668-2289844",1.01319020843207e-14,0.764116186005811,0.184,0.106,1.66522876706853e-09,"cDC2","chr20-2288668-2289844","TGM3"
"chr15-69758792-69759371",3.72041371574148e-10,0.764000105576285,0.125,0.076,6.11468596250691e-05,"cDC2","chr15-69758792-69759371","RP11-19J5.2"
"chr12-108696215-108696878.1",7.6157022804251e-15,0.763444101748551,0.183,0.109,1.25167874829927e-09,"cDC2","chr12-108696215-108696878","CORO1C"
"chr22-41768093-41768885",7.56428330917207e-09,0.763130426952977,0.11,0.063,0.00124322778327898,"cDC2","chr22-41768093-41768885","MEI1"
"chr2-113886406-113886884",4.82473337679811e-11,0.762392181400799,0.138,0.083,7.92969054143653e-06,"cDC2","chr2-113886406-113886884","RP11-141B14.1"
"chr3-45064425-45065298",4.98424446989886e-15,0.761084242710111,0.187,0.111,8.19185499850227e-10,"cDC2","chr3-45064425-45065298","CDCP1"
