"","cDC1","cDC2","DC2pre-hm","DC2hm"
"chr14-94394325-94394955",0.264985872376106,0.332130222898927,0.223393487881384,0.179490416843583
"chr2-127080499-127081529",0.222816006597794,0.348169405362894,0.249190783739799,0.179823804299513
"chr9-19173755-19174567",0.213989648175508,0.350509069644293,0.288391107509201,0.147110174670998
"chr8-66490651-66491202",0.22681636417574,0.352791966292178,0.242721304105265,0.177670365426816
"chr21-38289152-38290179",0.202543862421787,0.333022277727817,0.285180084683984,0.179253775166411
"chr2-226136505-226137834",0.201122283378365,0.338758732572883,0.272392406572233,0.187726577476519
"chr6-13307515-13308003",0.237666465354326,0.347147481061558,0.282311706447625,0.132874347136491
"chr13-20126429-20128907",0.149899649572118,0.357496894727726,0.300786830824439,0.191816624875718
"chr1-116514852-116516046",0.183210593037879,0.372709989078609,0.277550487490212,0.1665289303933
"chr3-27590198-27591486",0.158511407121627,0.356242231086722,0.319578933834257,0.165667427957394
"chr1-25099140-25100035",0.114499795808854,0.362588884036866,0.319777044336732,0.203134275817548
"chr13-46176667-46177138",0.205599295875392,0.355692774746085,0.282909841750747,0.155798087627776
"chr7-75623419-75624690",0.192383652187219,0.351426090774151,0.259448342362574,0.196741914676056
"chr19-49553781-49554338",0.188399879118423,0.382679840526443,0.232803418003612,0.196116862351522
"chr15-41894282-41895478",0.246870775054455,0.335568567712283,0.242901086598169,0.174659570635093
"chr19-51408676-51409301",0.210281075056321,0.352942941094224,0.257951856039958,0.178824127809497
"chr6-158654440-158654879",0.138965469449678,0.37855341705455,0.309567522408676,0.172913591087096
"chr7-1512639-1514073",0.159499759298241,0.344857966816985,0.361948826835978,0.133693447048797
"chr20-57429678-57430222",0.147747717992065,0.377996957711993,0.268051472244718,0.206203852051224
"chr10-17509098-17509554",0.0894019633408798,0.370572304670704,0.262262312198811,0.277763419789605
"chr8-25243365-25244163",0.119718740412574,0.36654918039581,0.298491159047563,0.215240920144053
"chr11-68036403-68037359",0.201233385343005,0.35186863821361,0.274166127980744,0.172731848462641
"chr9-127555571-127556452",0.152271994857041,0.356863631639026,0.265893830115284,0.224970543388649
"chr13-42561588-42562506",0.301727440234778,0.311045779428611,0.254825325159597,0.132401455177013
"chr15-52013005-52013732",0.194032160884335,0.338089682303693,0.277669493797593,0.190208663014379
"chr1-31523641-31524812",0.0802396249188628,0.387484480754074,0.353230825063309,0.179045069263754
"chr2-43293453-43294536",0.167441081297912,0.361706527900695,0.288481611522528,0.182370779278866
"chr2-25306626-25307342",0.101595771645868,0.37044001166719,0.297714726108649,0.230249490578293
"chr11-68281940-68282840",0.209905595372881,0.322498015012386,0.29354529641947,0.174051093195263
"chr17-74639309-74640275",0.210467908575807,0.339801178237574,0.275848974118597,0.173881939068023
"chr19-6579746-6580637",0.0454047818028647,0.369433905016791,0.375582286955309,0.209579026225035
"chr12-111393643-111394287",0.154460052403869,0.391824415035722,0.21443601253543,0.239279520024979
"chr20-1944533-1945896",0.0616024099558464,0.332050909309289,0.404379549885291,0.201967130849574
"chr22-22342892-22345002",0.228221071836467,0.343228882719496,0.230301787683383,0.198248257760654
"chr9-124658141-124659664",0.272656910604376,0.339428140305486,0.220453828859058,0.16746112023108
"chr12-124756075-124757093",0.302201200927596,0.324154638840487,0.219990862603077,0.153653297628839
"chr16-28984167-28985400",0.189442328651104,0.351625797157589,0.266907893658811,0.192023980532495
"chr8-37583020-37584504",0.167521259770455,0.367001100537394,0.276242618243831,0.189235021448319
"chr3-49248144-49249246",0.260945426912803,0.339816964125525,0.251714105391241,0.147523503570432
"chr15-34333892-34334356",0.158156860702387,0.356487680497745,0.318208819667496,0.167146639132372
"chr14-92846188-92847659",0.118102629322765,0.35651598098117,0.277984768129913,0.247396621566152
"chr14-55117684-55118428",0.0957327529189294,0.351761954495679,0.346651887763521,0.205853404821871
"chr11-130165841-130166801",0.155709170748406,0.385948084514359,0.230159108174505,0.22818363656273
"chr9-127919334-127919772",0.106679783541122,0.366830892748123,0.323762030700695,0.20272729301006
"chr17-34398481-34399452",0.292406930589946,0.335363788012658,0.222276548761803,0.149952732635593
"chr18-77101306-77102302",0.244619195594568,0.337143000989729,0.24476218107426,0.173475622341442
"chr8-140544546-140545355",0.0842113223669007,0.367061549360412,0.326334840066374,0.222392288206313
"chr11-120208152-120209165",0.128342515031875,0.399182310615381,0.252939101906648,0.219536072446095
"chr16-77180297-77181136",0.155682972562918,0.355226415271894,0.345349862443591,0.143740749721598
"chr14-91249789-91250493",0.205461532010422,0.372626140707477,0.258474106837187,0.163438220444914
"chr15-70494640-70495229",0.312488038684053,0.301377155182855,0.232432982216456,0.153701823916636
"chr8-27361717-27362507",0.253785375998707,0.33508338607148,0.229781865296696,0.181349372633117
"chr17-31580357-31581369",0.218046910376021,0.346871171409122,0.264297052507749,0.170784865707108
"chr20-48723424-48724160",0.209381751725294,0.333201485437248,0.291979466167625,0.165437296669833
"chr19-51460506-51462429",0.0746777509404749,0.379377088435538,0.262788896411616,0.283156264212371
"chr11-105244175-105245142",0.0355877106129497,0.382686854796169,0.356158561400768,0.225566873190113
"chr1-156659811-156660815",0.25350479162333,0.348922551842916,0.209273319555874,0.18829933697788
"chr1-3312871-3313672",0.223801223865814,0.349601387013622,0.196867783051555,0.229729606069009
"chr10-84156632-84157174",0.0675391591775055,0.391213306480016,0.255705459509418,0.28554207483306
"chr17-73142610-73143565",0.187814178388214,0.346547637109083,0.307243393912327,0.158394790590376
"chr15-51629266-51630086",0.170315881249588,0.342216095610848,0.325412590433395,0.162055432706168
"chrX-30643176-30643922",0.326551030643851,0.333443050921169,0.185498554871029,0.154507363563951
"chr5-140611886-140612419",0.320743349382557,0.31632063480715,0.218103486567596,0.144832529242696
"chr9-34185701-34186600",0.310453120376529,0.314508581713453,0.207058371081262,0.167979926828756
"chr6-134640258-134641530",0.194147548673609,0.342433987034946,0.275680367627857,0.187738096663589
"chr1-59678684-59679221",0.141056600068421,0.355429688547496,0.338042620449604,0.165471090934478
"chr9-131744033-131744905",0.24003168021314,0.344079784886935,0.201485113248947,0.214403421650978
"chr22-24207122-24208410",0.177758717207422,0.362885286654007,0.250928136811021,0.20842785932755
"chr11-307966-308608",0.203940619192247,0.340762529370924,0.278948183011462,0.176348668425367
"chr10-74166276-74166919",0.135954307968723,0.355347149709944,0.305710437292671,0.202988105028661
"chr13-109654317-109655586",0.115970563948502,0.375416705652772,0.256988012228293,0.251624718170433
"chr13-48500469-48501219",0.235076990055216,0.342037365431614,0.2428145196184,0.18007112489477
"chr7-148581369-148582628",0.178378793653288,0.354064263191939,0.257371755756286,0.210185187398487
"chr20-23125506-23126981",0.17457184830714,0.354540113338097,0.264072086328831,0.206815952025932
"chr11-4057704-4058528",0.34519060638229,0.326001106320365,0.185591356133505,0.14321693116384
"chr9-136564075-136565021",0.054760866744565,0.40669476354336,0.25687267429343,0.281671695418645
"chr1-244319340-244320125",0.123549651717633,0.378491022174878,0.306288351571676,0.191670974535813
"chr16-27326541-27327699",0.139621518154053,0.372207606839159,0.293575362240181,0.194595512766607
"chr17-76484706-76485059",0.0893776180553895,0.378396742248825,0.294122222905749,0.238103416790036
"chr6-109235546-109237837",0.154741616920472,0.340220952748876,0.271934838053933,0.23310259227672
"chr5-142798215-142798876",0.132023703892577,0.373417892422195,0.276079033709169,0.218479369976059
"chr6-14681716-14683096",0.16386254015048,0.351830336419429,0.311828465801507,0.172478657628583
"chr12-3727918-3729109",0.175908877074581,0.350500432855744,0.25589758655152,0.217693103518155
"chr9-114957921-114959278",0.284214789077275,0.331074269237256,0.213213630280902,0.171497311404567
"chr3-157127869-157129096",0.102651111491627,0.382017002712069,0.264250100392932,0.251081785403372
"chr13-20525110-20526655",0.257654940088257,0.34377958100372,0.217186465029157,0.181379013878866
"chr11-116853370-116854129",0.129848338424375,0.338660217234038,0.344604626808899,0.186886817532688
"chr1-42938228-42938662",0.197245993195791,0.353811979408547,0.274084871964499,0.174857155431163
"chr2-113127232-113128027",0.147575889009058,0.357050685041578,0.330456195960989,0.164917229988375
"chr6-37630084-37630783",0.262591414242959,0.317575367733753,0.2641265335348,0.155706684488488
"chr2-229313364-229314350",0.122555397695308,0.361047258133682,0.337978844937374,0.178418499233635
"chr17-559467-561447",0.251142343263104,0.34168013811939,0.260354083681027,0.146823434936479
"chr4-153651222-153652834",0.193857569263615,0.345627454669159,0.256472318440941,0.204042657626286
"chr14-76720160-76721354",0.197997138151181,0.386912052901016,0.234232921859226,0.180857887088577
"chr9-130171985-130173519",0.0931771757167633,0.382153809590712,0.223059744621718,0.301609270070807
"chr16-87463910-87465659",0.204900362683252,0.346849436183051,0.270818245792144,0.177431955341553
"chr2-98507826-98509095",0.138653126599641,0.367747293305663,0.282155101554775,0.211444478539921
"chr12-54382960-54383574",0.234775396448903,0.341313481935843,0.222981395937341,0.200929725677913
"chr13-46982843-46984259",0.194387109813761,0.365229884903535,0.251670170379125,0.188712834903579
"chr3-113830074-113831168",0.156613120084172,0.367459489910748,0.258969183930098,0.216958206074982
"chr15-70022782-70023944",0.269850798108279,0.341159484428187,0.225867689162351,0.163122028301183
"chr10-71366663-71367613",0.217823176101609,0.351056710563881,0.227788014958174,0.203332098376336
"chr8-38527300-38528553",0.153010649240778,0.368296527604334,0.207130734939294,0.271562088215595
"chr10-88792444-88793096",0.114616577139999,0.373462285986316,0.369593334191396,0.142327802682288
"chr4-81508861-81509547",0.203089040687702,0.351198689467188,0.269414570189629,0.176297699655482
"chr12-46219717-46220255",0.104889893568824,0.348233905196782,0.323652876361655,0.223223324872738
"chr14-91229681-91230190",0.179510546520234,0.345519047840319,0.266546386251392,0.208424019388055
"chr2-197159483-197160133",0.192748700069158,0.336662651839556,0.22580725696071,0.244781391130576
"chr7-98283178-98283523",0.266897022740502,0.338443398032453,0.189581089997552,0.205078489229493
"chr5-147804580-147805556",0.210213361019566,0.348417934520024,0.265689900971661,0.175678803488749
"chr1-157283971-157284920",0.204045082042519,0.346349302777833,0.115850130264776,0.333755484914872
"chr7-36736265-36737186",0.181722016787653,0.371257055601797,0.234894467779521,0.212126459831029
"chr17-31596339-31597273",0.0946287915529649,0.38592927385018,0.371812781666547,0.147629152930308
"chr12-108332747-108333484",0.13504217339554,0.377299322525417,0.232847770103707,0.254810733975337
"chr9-114893288-114894439",0.231756460940399,0.335717675501787,0.27759407349114,0.154931790066674
"chr7-1055725-1056586",0.11181289627129,0.347735475390305,0.311251569185791,0.229200059152614
"chr20-32068604-32069328",0.195439300540762,0.345251030525432,0.247043604829774,0.212266064104032
"chr10-128054029-128054583",0.230781920132087,0.346169928046164,0.243110598989707,0.179937552832043
"chr15-67023982-67024769",0.187366140450227,0.335763120225362,0.29226648097236,0.184604258352052
"chr11-12159007-12160308",0.100840852584554,0.340297893443117,0.280653190834843,0.278208063137487
"chr16-11608918-11609259",0.198580198890378,0.350592315173342,0.216915699541639,0.233911786394641
"chr19-54660274-54661331",0.255859085819835,0.316520358472552,0.279019554535194,0.148601001172419
"chr8-141326972-141327805",0.241800502678546,0.317807316236504,0.239143851436113,0.201248329648836
"chr6-13453751-13455327",0.277765787457989,0.321765158331058,0.214242093047914,0.186226961163039
"chr19-4051563-4053308",0.052442158515242,0.353902859686371,0.420718613505428,0.172936368292959
"chr4-25172335-25174053",0.246339525460635,0.342123349124436,0.290480875852393,0.121056249562537
"chr1-2289771-2291476",0.203880712304701,0.344709788980781,0.24862364855692,0.202785850157598
"chr17-78915829-78916714",0.328112156803192,0.321294898934998,0.20184857534893,0.14874436891288
"chr17-10114203-10115549",0.209225720392141,0.355364280072847,0.231165712968656,0.204244286566357
"chr6-134177633-134178728",0.225995165692686,0.347908920573946,0.276304581109434,0.149791332623935
"chr8-140543276-140543998",0.131145415328659,0.383962464167667,0.229961863511796,0.254930256991879
"chr10-71637603-71639146",0.214779166624278,0.351240999404124,0.186060903449767,0.247918930521832
"chr9-131255669-131256997",0.203208811668346,0.352674053032132,0.246824938049737,0.197292197249785
"chr18-46008562-46010025",0.197036370494211,0.35408252411278,0.269733886754903,0.179147218638106
"chr16-67390321-67390940",0.129424815398325,0.375347066396277,0.26087737372592,0.234350744479478
"chr19-54373626-54374177",0.0828671848393515,0.382878775972023,0.318825458476714,0.215428580711911
"chr9-27369418-27370109",0.269079364314522,0.327797817339344,0.273540124523181,0.129582693822952
"chr12-51008344-51009661",0.27084258001879,0.334844537925245,0.216483762208544,0.177829119847421
"chr5-95081284-95082354",0.272667025632426,0.345815102879354,0.180685658959658,0.200832212528562
"chr12-111437798-111438867",0.255227869054505,0.325556001895235,0.254122132385765,0.165093996664495
"chr7-73850703-73852004",0.097862877275611,0.356031229750639,0.39327184215402,0.15283405081973
"chr16-74936448-74937616",0.245514409364006,0.344400860201427,0.23855107512212,0.171533655312447
"chr2-101921104-101922154",0.251961148480616,0.352980195129708,0.158793215865684,0.236265440523992
"chr19-19459617-19461159",0.290624232369518,0.311206982183864,0.236700851465872,0.161467933980746
"chr7-65980240-65981216",0.246892610790515,0.330440707702798,0.220462271201055,0.202204410305633
"chr9-86766624-86767310",0.0859625214205056,0.364802052340677,0.340849651535081,0.208385774703736
"chrX-1334044-1334486",0.159558954118683,0.340809371040247,0.247155222345398,0.252476452495672
"chr12-12379577-12380588",0.242901349747644,0.330406276225693,0.188269772479438,0.238422601547225
"chr9-113125047-113126035",0.312561444771949,0.313698435534185,0.22687127032426,0.146868849369607
"chr17-30971841-30972610",0.321533588525746,0.320962878697921,0.2115591653011,0.145944367475233
"chr17-49217940-49218475",0.21342580930404,0.351763806000323,0.251782696741833,0.183027687953804
"chr8-52459598-52460651",0.216970115623293,0.339538231270987,0.237972989797379,0.205518663308341
"chr17-78381414-78382064",0.230729010251639,0.338711132596207,0.259201326820297,0.171358530331857
